Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
67	Town / Paradisa	par020	Palm Tree - Yellow Legs, Black Ponytail Hair	1992	3.57
67	Town / Paradisa	par021	Palm Tree - Light Gray Legs, Blue Cap	1992	3.37
67	Town / Paradisa	par022	Island with Palm and Sun - Yellow Legs, Black Ponytail Hair	1995	3.57
67	Town / Paradisa	par023	Island with Palm and Sun - Yellow Legs, Red Ponytail Hair	1997	3.57
67	Town / Paradisa	par024	Jogging Suit - White Legs, Red Ponytail Hair	1996	3.62
67	Town / Paradisa	par025	Horizontal Blue and Light Green Stripes, Yellow Legs, Brown Male Hair, Life Jacket	1992	4.24
67	Town / Paradisa	par026	Horizontal Blue and Light Green Stripes, White Legs, Black Construction Helmet	1992	3.38
67	Town / Paradisa	par027	Horizontal Blue and Light Green Stripes, Yellow Legs, Blue Cap	1994	3.37
67	Town / Paradisa	par028	Horizontal Blue and Light Green Stripes, Light Gray Legs, Light Gray Cowboy Hat	1993	3.67
67	Town / Paradisa	par029	Surfboard on Ocean - Yellow Legs, Black Male Hair, Moustache	1997	3.36
67	Town / Paradisa	par030	Surfboard on Ocean - Yellow Legs, Blue Cap	1996	3.37
67	Town / Paradisa	par031	Surfboard on Ocean - White Legs, Blue Cap (Undetermined Torso)	?	3.37
67	Town / Paradisa	par032	Surfboard on Ocean - Yellow Legs, Brown Male Hair, Life Jacket	1994	4.24
67	Town / Paradisa	par033	Surfboard on Ocean - Blue Legs, Blue Cap	1996	3.37
67	Town / Paradisa	par034	Red / White Stripes Shirt, Yellow Legs, White Cap	1993	3.37
67	Town / Paradisa	par035	Plain Black Torso with Yellow Arms, White Legs, Sunglasses, Brown Male Hair	1992	3.36
67	Town / Paradisa	par036	Plain Black Torso with Yellow Arms, Yellow Legs, Sunglasses, Black Male Hair, Life Jacket	1992	4.24
67	Town / Paradisa	wtr001	Town Vest Formal - Waiter with Moustache	1992	3.4
67	Town / Paradisa	wtr003	Town Vest Formal - Coachman	1996	3.36
157	Time Cruisers / Twisters	tim001	Time Twisters - Black Leather Jacket with Zippered Pockets over Red Shirt, Yellow Epaulettes (Tony Twister / Baron Blomberg)	1997	3.55
157	Time Cruisers / Twisters	tim002	Time Twisters - Dark Gray Armor with Silver Stripes and Rivets, Yellow Epaulettes (Professor Millennium / Commodore Schmidt)	1997	3.55
157	Time Cruisers / Twisters	tim003	Time Cruisers - Dr. Cyber	1996	3.27
157	Time Cruisers / Twisters	tim004	Time Cruisers - Timmy with Blue Legs, Blue Cap	1996	3.37
67	Town / Arctic	arc001	Arctic - Red, White Helmet	2000	3.68
67	Town / Arctic	arc002	Arctic - Black, Black Hood, Backpack	2000	5.83
67	Town / Arctic	arc003	Arctic - Black, Blue Cap	2000	3.37
67	Town / Arctic	arc004	Arctic - Black, White Cap	2000	3.37
67	Town / Arctic	arc005	Arctic - Blue, Blue Hood, Black Legs	2000	4.2
67	Town / Arctic	arc006	Arctic - Blue, Blue Hood, Black Legs, Snowshoes	2000	4.69
67	Town / Arctic	arc007	Arctic - Green, Green Cap	2000	3.37
67	Town / Arctic	arc008	Arctic - Green, Green Hood	2000	4
67	Town / Arctic	arc009	Arctic - Red, Medic	2000	3.4
67	Town	div001	Town	?	4.21
67	Town	div002	Town	?	4.21
67	Town / Divers	div003	Divers - Boatie, Fish and Dolphin Shirt, Blue Cap	1997	3.5
67	Town / Divers	div004	Divers - Boatie, Fish and Dolphin Shirt, Brown Male Hair	1997	3.36
67	Town / Divers	div005	Divers - Boatie, Blue Cap, Life Jacket (Undetermined Torso)	?	4
67	Town / Divers	div007	Divers - Control 1, Red Legs, Black Cap, Life Jacket	1997	4.11
67	Town / Divers	div008	Divers - Control 1, Yellow Legs with Black Hips, White Cap	1997	3.37
67	Town / Divers	div009	Divers - Control 2, Red Legs, Black Cap, Glasses and Headset	1997	3.37
67	Town / Divers	div010	Divers - Control 2, Black Legs, Red Cap	1997	3.37
67	Town / Divers	div011	Divers - Control 2, Red Legs with Black Hips, Red Cap	1997	3.37
67	Town / Divers	div012	Divers - Control 2, Yellow Legs with Black Hips, White Cap	1997	3.37
67	Town / Divers	div013	Divers - Blue, Red Cap	1997	3.37
67	Town / Divers	div014	Divers - Red Diver 2, Red Legs, Black Helmet	1997	4.21
67	Town / Divers	div015	Divers - Red Diver 2, Black Legs with Red Hips, Black Helmet, Brown Bangs, Stubble	?	4.21
67	Town / Divers	div016	Divers - Red Diver 2, Red Legs with Black Hips, Black Helmet, Brown Bangs, Stubble	1997	4.52
67	Town / Divers	div018	Divers - Red Diver 2, Red Legs with Black Hips, Black Helmet, White Bangs	?	4.21
67	Town / Divers	div020	Divers - Red Diver 2, White Cap	1997	3.37
67	Town / Extreme Team	ext001	Extreme Team - Blue, Blue Flame Helmet, White Bangs	1998	3.68
67	Town / Extreme Team	ext002	Extreme Team - Blue, Blue Helmet Plain, Life Jacket	1998	3.68
67	Town / Extreme Team	ext003	Extreme Team - Gray with Dark Gray Helmet	?	3.68
67	Town / Extreme Team	ext004	Extreme Team - Green, Dark Gray Legs, Blue Cap, Life Jacket	1998	4.11
67	Town / Extreme Team	ext005	Extreme Team - Green, Black Legs with Yellow Hips, Green Flame Helmet, Life Jacket	1998	3.68
67	Town / Extreme Team	ext006	Extreme Team - Green, Black Legs with Yellow Hips, Green Helmet Plain	1998	3.68
67	Town / Extreme Team	ext007	Extreme Team - Green, Black Legs with Yellow Hips, Green Cap	1998	3.37
67	Town / Classic Town	oct013	Octan - Green Jacket with Pen, Green Legs, White Cap	1998	3.37
67	Town / Extreme Team	oct015	Octan - Race Team, Green Legs, White Cap	1998	3.37
67	Town / Extreme Team	ext010	Extreme Team - Red	1998	3.68
67	Town / Classic Town	ext011	TV Logo Large Pattern, White Legs, Blue Cap	1997	3.37
67	Town / Extreme Team	ext012	Extreme Team - White, White Flame Helmet	1998	3.68
67	Town / Res-Q	rsq002	Res-Q - Female Lifeguard, Life Jacket	1998	4.28
67	Town / Res-Q	rsq003	Res-Q 1 - Black Cap, Life Jacket	1998	4.17
67	Town / Res-Q	rsq004	Res-Q 1 - Helmet	?	3.68
67	Town / Res-Q	rsq005	Res-Q 3 - Black Cap	1998	3.37
67	Town / Res-Q	rsq006	Res-Q 3 - Black Male Hair	1998	3.36
67	Town / Res-Q	rsq007	Res-Q 3 - Diver	1998	4.21
67	Town / Res-Q	rsq008	Res-Q 3 - Helmet	?	3.68
67	Town / Res-Q	rsq009	Res-Q 3 - Yellow Legs	?	3.68
67	Town / Res-Q	rsq010	Res-Q 2 - Black Cap	1998	3.37
67	Town / Space Port	spp001	Space Port - Astronaut C1, White Legs, Blue Cap	1999	3.37
67	Town / Space Port	spp002	Space Port - Astronaut 2 Red Buttons, White Legs with Light Gray Hips, Female	1999	4.81
67	Town / Space Port	spp003	Space Port - Astronaut C1, White Legs with Light Gray Hips	1999	4
67	Town / Classic Town / Launch Command	splc002	Launch Command - Astronaut, Air Tanks	1995	4.5
67	Town / Space Port	spp005	Space Port - Astronaut C1, White Legs with Light Gray Hips, Breathing Apparatus	1999	5
67	Town / Space Port	spp006	Space Port - Astronaut C1, White Legs with Light Gray Hips, Rocket Pack	1999	6.68
67	Town / Space Port	spp007	Space Port - Ground Control, Red Cap	1999	3.37
67	Town / Space Port	spp008	Space Port - Ground Control, White Cap	1999	3.37
67	Town / Space Port	spp009	Space Port - Ground Control, White Construction Helmet	1999	3.38
67	Town / Space Port	spp010	Fire - Air Gauge and Pocket, Light Gray Legs and Black Hips, White Fire Helmet, Breathing Hose, White Air Tanks	1999	4.66
67	Town / Space Port	spp011	Space Port - Scientist, White Construction Helmet, Black Legs	1999	3.38
67	Town / Space Port	spp012	Space Port - Security	1999	3.68
67	Town / Race	twn002	Race - Driver, Blue Shark	2000	3.67
67	Town / Classic Town	twn004	Town Vest Formal - Race Official, Black Cap	2000	3.37
67	Town	twn005	Town	?	3.68
67	Town / Town Jr. / Fire	twn006	Fire - City Center 2, Light Gray Legs, White Helmet, Visor (Spy Runner Pilot)	2000	3.68
67	Town / Race	twn008	Race - Driver, Green Alligator, Helmet with Flames	2000	3.68
67	Town / Race	twn009	Race - Driver, Red Scorpion, Black Helmet	2000	3.79
67	Town / Race	twn010	Race - Driver, Red Scorpion, Red Helmet	2000	3.68
124	Train	trn045	Railway Employee 1, Black Legs	1991	3.4
124	Train	trn046	Railway Employee 1, Blue Legs	1994	3.4
124	Train	trn047	Red & White Stripes - Blue Legs, Brown Male Hair	1991	3.36
124	Train	trn048	Red & White Stripes - Blue Legs, Red Cap	1993	3.37
124	Train	trn049	Red & White Stripes - Blue Legs, Red Construction Helmet	1994	3.38
124	Train	trn050	Red & White Stripes - Blue Legs, Red Hat	1991	3.4
124	Train	trn051	Red & White Stripes - Blue Legs, White Construction Helmet	1991	3.38
124	Train	trn052	Red Vest and Zipper - Dark Gray Legs, Black Male Hair	1999	3.36
124	Train	trn053	Red Vest and Zipper - Black Legs, White Construction Helmet	1997	3.38
124	Train	trn054	Red Vest and Zipper - Blue Legs, White Construction Helmet, Moustache	1995	3.38
124	Train	trn055	Red Vest and Zipper - Dark Gray Legs, White Construction Helmet, Moustache	1998	3.38
124	Train	trn056	Red Vest and Zipper - Black Legs, White Construction Helmet, Sunglasses	1997	3.38
124	Train	trn057	Red Vest and Zipper - Blue Legs, White Construction Helmet, Sunglasses	1995	3.38
124	Train	trn058	Red Vest and Zipper - Dark Gray Legs, White Construction Helmet, Sunglasses	1999	3.38
124	Train	trn059	Railway Employee 5, Dark Gray Legs, Black Hat	1998	3.4
124	Train	trn060	Railway Employee 5, Black Legs, Red Hat	1996	3.4
124	Train	trn061	Railway Employee 5, Dark Gray Legs, Red Hat	1999	3.4
124	Train	trn062	Railway Employee 6	1999	3.42
124	Train	trn063	Railway Employee 7	1999	3.37
124	Train	trn064	Railway Employee, Black Female Hair	1991	3.38
124	Train	trn065	Railway Employee, Brown Female Hair	1991	3.38
67	Town / Classic Town	chef005	Chef - Light Gray Legs, Moustache	1994	3.92
67	Town / Classic Town	chef004	Chef - Light Gray Legs, Standard Grin	1979	3.92
67	Town / Classic Town	chef006	Chef - White Legs, Female	1999	3.85
67	Town / Classic Town	trn005	Shirt with 2 Pockets, Blue Legs, Black Ponytail Hair	1994	3.57
67	Town / Classic Town	trn006	Necklace Gold - White Legs, Brown Female Hair	1991	3.45
67	Town / Classic Town	trn007	Necklace Red - Red Legs, Black Pigtails Hair	1991	3.58
67	Town / Classic Town	trn008	Necklace Red - Red Legs, Brown Female Hair	1991	3.47
67	Town / Classic Town	trn009	Horizontal Lines Red - Red Arms - Red Legs, Black Pigtails Hair, Brown Backpack	1991	4
67	Town / Classic Town	trn010	Horizontal Lines Red - Red Arms - Red Legs, Black Female Hair	1986	3.46
67	Town / Classic Town	trn011	Horizontal Lines Red - Red Arms - White Legs, Black Female Hair	1987	3.31
67	Town / Paradisa	trn012	Horse and Palm - White Legs, Black Ponytail Hair, Black Hips	1996	3.57
67	Town / Paradisa	trn013	Horse and Palm - White Legs, Black Ponytail Hair	1996	3.57
67	Town / Classic Town	trn014	Jogging Suit,  Blue Legs with Black Hips, Black Female Hair	1996	3
67	Town / Classic Town	trn015	Jogging Suit, Light Gray Legs, Black Ponytail Hair, Closed Mouth	1993	3.57
67	Town / Classic Town	trn016	Jogging Suit, White Legs, Red Cap	1999	3.37
67	Town / Classic Town	trn017	TV Logo Small Pattern, White Legs, Black Ponytail Hair	1999	3.57
67	Town / Town Jr. / Construction	trn018	Bulldozer Logo - Green Legs, Brown Male Hair	1999	3.36
67	Town / Classic Town	trn019	Jacket Brown - Dark Gray Legs, Black Male Hair	1999	3.36
67	Town / Classic Town	trn020	Jacket Brown - Yellow Legs, Blue Cap	1997	3.44
67	Town / Classic Town	trn021	Jacket Brown - Black Legs, Red Cap	1996	3.37
67	Town / Classic Town	trn022	Jacket Brown - Blue Legs, White Cap	1999	3.45
67	Town / Classic Town	trn023	Suit with 3 Buttons Black - Black Legs, Light Gray Cowboy Hat	1991	3.67
67	Town / Classic Town	bnk001	Bank - Green Legs, Brown Male Hair	1999	3.36
67	Town / Classic Town	trn025	Overalls Blue with Pocket, Blue Legs, Black Male Hair	1985	3.36
67	Town / Classic Town	trn026	Overalls Blue with Pocket, Blue Legs, Blue Cap	1984	3.38
67	Town / Classic Town	trn027	Suit with 3 Buttons Blue - Blue Legs, Black Male Hair	1991	3.36
67	Town / Classic Town	trn028	Suit with 3 Buttons Blue - Black Legs, Brown Male Hair	1991	3.36
67	Town / Classic Town	trn029	Jacket Green with 2 Large Pockets - Light Gray Legs, Red Cap and Brown Backpack	1996	4.08
67	Town / Classic Town	trn030	Jacket Green with 2 Large Pockets - Black Legs, White Cap	1995	3.37
67	Town / Classic Town	trn031	Suit with 2 Pockets White - Blue Legs, Black Male Hair	1998	3.36
67	Town / Classic Town	trn032	Suit with 2 Pockets White - Dark Gray Legs, Black Male Hair	1999	3.36
67	Town / Classic Town	trn033	Suit with 2 Pockets White - Light Gray Legs, Brown Male Hair	1999	3.36
67	Town / Classic Town	trn034	Plain Black Torso with Yellow Arms, Blue Legs, Sunglasses, Brown Male Hair	1994	3.36
67	Town / Classic Town	trn035	Trucker - Blue Legs, Black Male Hair	1993	3.36
67	Town / Classic Town	trn036	Palm Tree - Blue Legs, Blue Cap	1993	3.37
67	Town / Classic Town	trn037	Plain Black Torso with Yellow Arms, Yellow Legs, Sunglasses, Red Cap	1993	3.37
67	Town / Classic Town	trn038	Horizontal Lines Blue - Blue Arms - Blue Legs, Black Male Hair, Brown Backpack	1991	3.36
67	Town / Classic Town	trn039	Horizontal Lines Blue - Blue Arms - Blue Legs, Brown Male Hair	1991	3.36
67	Town / Classic Town	trn040	Vertical Lines Red & Blue - Blue Arms - Blue Legs, Red Cap	1991	3.37
67	Town / Classic Town	oct014	Octan - Green Jacket with Pen, Green Legs, Black Male Hair	1996	3.36
67	Town / Classic Town / Gas Station	oct012	Octan - White Logo, Green Legs, Red Cap	1992	3.37
67	Town / Classic Town / Police	trn043	Police - Zipper with Sheriff Star, Brown Male Hair	1996	3.36
67	Town / Classic Town / Police	cop011	Police - Suit with Sheriff Star, Black Legs, Black Male Hair	1994	3.36
9	Castle	gen001	Skeleton - Standard Skull, Floppy Arms	1995	2.08
65	Star Wars / Star Wars Episode 4/5/6	sw0035	Imperial TIE Fighter Pilot - Brown Head	2001	4
65	Star Wars / Star Wars Episode 1	sw0065	Battle Droid Pilot - Tan Torso with Blue Insignia, Angled Arms	2001	2
9	Castle / Classic Castle	cas075	Classic - Knight, Shield Red/Gray, Light Gray Legs with Red Hips, Dark Gray Chin-Guard	1979	3.76
9	Castle	gen002	Ghost with 1 x 2 Plate and 1 x 2 Brick as Legs	1990	5.9
65	Star Wars / Star Wars Episode 4/5/6	sw0036	Imperial Stormtrooper - Yellow Head	2001	4.18
9	Castle / Classic Castle	cas074	Classic - Knight, Shield Red/Gray, Black Legs with Red Hips, Light Gray Neck-Protector	1979	3.8
9	Castle / Classic Castle	cas076	Classic - Knights Tournament Princess with Necklace	1979	3.61
9	Castle / Crusaders	cas109	Crusader Axe - Light Gray Legs, Dark Gray Neck-Protector	1986	3.81
9	Castle / Black Knights	cas166	Breastplate - Armor over Black, Dark Gray Helmet, Black Visor, Yellow Dragon Plumes	1992	4.15
9	Castle / Black Knights	cas168	Breastplate - Armor over Black, Dark Gray Helmet, Black Visor, Red Dragon Plumes	1992	4.2
9	Castle / Lion Knights	cas170	Breastplate - Armor over Red, Black Helmet, Dark Gray Visor, Red Plume	1990	4.84
9	Castle / Black Knights	cas172	Breastplate - Armor over Black, Black Helmet, Dark Gray Visor, Red 3-Feather Plume	1990	4.2
9	Castle / Classic Castle	cas077	Classic - Knights Tournament Prince	1979	3.36
153	Fabuland	fab1a	Fabuland Bear - Bernard Bear, Red Legs, Blue Top and Arms	1979	9
153	Fabuland	fab1b	Fabuland Bear - Billy Bear, Black Head, Legs and Arms, White Top	1982	9
153	Fabuland	fab1c	Fabuland Bear - Bruno Bear, Black Legs, Red Top, Yellow Arms	1981	9
153	Fabuland	fab2a	Fabuland Bulldog - Bertie Bulldog (Police Chief), Brown Head, Black Police Hat	1979	11.4
153	Fabuland	fab2b	Fabuland Bulldog - Constable Clarke Bulldog, White Head, Black Police Hat	1984	11.4
153	Fabuland	fab2c	Fabuland Bulldog - Boris Bulldog (Postman), White Head, Blue Hat and Top	1981	11.4
153	Fabuland	fab2d	Fabuland Bulldog - Boris Bulldog (Postman), White Head, Blue Top	1981	8.8
153	Fabuland	fab2f	Fabuland Bulldog - Barty Bulldog (Fire Chief), Brown Head, Red Fire Helmet, Black Legs, Buttons	1987	11.6
153	Fabuland	fab2g	Fabuland Bulldog - Barty Bulldog (Fire Chief), Brown Head, Red Fire Helmet, Yellow Legs	1982	11.6
153	Fabuland	fab2h	Fabuland Bulldog - Buster Bulldog (Fireman), White Head, Red Fire Helmet and Top	1983	11.6
153	Fabuland	fab3a	Fabuland Rabbit - Rufus Rabbit, Brown Head, Red Legs and Arms, Yellow Top	1982	8.6
153	Fabuland	fab3b	Fabuland Rabbit - Robby Rabbit, Brown Head, White Legs, Red Top and Arms	1984	8.6
153	Fabuland	fab3d	Fabuland Rabbit - Bonnie Bunny, Tan Head, Yellow Legs and Arms, White Top with Red Collar	1986	8.6
153	Fabuland	fab3e	Fabuland Cat - Charlie Cat, Brown Head, Yellow Legs and Arms, Blue Top	1982	7.4
153	Fabuland	fab3g	Fabuland Cat - Catherine / Cathy Cat (Cook), White Head and Top	1979	7.4
153	Fabuland	fab3h	Fabuland Cat - Catherine / Cathy Cat (Cook), White Head and Top with Red Bow	1988	7.4
153	Fabuland	fab4a	Fabuland Cow - Clara Cow	1980	7.8
153	Fabuland	fab4b	Fabuland Crocodile - Clive Crocodile	1984	9
153	Fabuland	fab4c	Fabuland Crocodile - Clive Crocodile, Red Bow Tie	1987	9
153	Fabuland	fab4d	Fabuland Bird - Charlie / Joe Crow, Black Head, Red Pilot Helmet, Black Eyes	1984	9.5
153	Fabuland	fab4e	Fabuland Bird - Charlie / Joe Crow, Black Head	1980	8
153	Fabuland	fab4f	Fabuland Bird - Sandy Seagull / Albert Albatross, Red Pilot Helmet, White Head	1984	10
153	Fabuland	fab4g	Fabuland Dog - Doctor (David) Dog, Light Gray Head	1979	8.5
153	Fabuland	fab5a	Fabuland Elephant - Ernie Elephant, Light Gray Legs, Blue Top and Arms	1982	9.9
153	Fabuland	fab5b	Fabuland Elephant - Edward Elephant, Light Gray Legs, Red Top and Arms	1981	9.5
153	Fabuland	fab5d	Fabuland Elephant - Edward Elephant, Black Legs, Yellow Raincoat and Hat, Black Eyes	1985	12
153	Fabuland	fab5e	Fabuland Fox - Freddy Fox, Red Legs, Black Top	1979	7.5
153	Fabuland	fab5f	Fabuland Fox - Freddy Fox, Blue Legs / Overalls, Red Top, Yellow Hat	1987	9
153	Fabuland	fab5g	Fabuland Goat - Gertrude Goat, White Head	1982	9
153	Fabuland	fab5h	Fabuland Goat - Billy Goat, Light Gray Head	1979	9
153	Fabuland	fab6f	Fabuland Hippo - Hanna Hippopotamus, with Necklace	1987	8.5
153	Fabuland	fab6b	Fabuland Horse - Clarence Carpenter, Light Gray Head, Yellow Legs and Arms, Blue Top	1983	7.8
153	Fabuland	fab6c	Fabuland Horse - Harry Horse, Light Gray Head and Overalls	1986	7.8
153	Fabuland	fab6d	Fabuland Horse - Harry Horse, Light Gray Head, Red Legs, Black Top	1980	7.8
153	Fabuland	fab7a	Fabuland Lamb - Lisa Lamb, Blue Top	1982	9
153	Fabuland	fab7b	Fabuland Lamb - Lulu Lamb, Green Top	1980	8.8
153	Fabuland	fab7c	Fabuland Figure Poodle	?	8
153	Fabuland	fab7d	Fabuland Lamb - Lucy Lamb (Nurse), Yellow Top, White Eyes, Eyelashes Up	1987	8.8
153	Fabuland	fab7e	Fabuland Lion - Lionel Lion (Mayor)	1979	9.2
153	Fabuland	fab7f	Fabuland Lion - Lionel Lion (Mayor), with Necklace	1986	9.2
153	Fabuland	fab7g	Fabuland Lion - Lionel Lion (Mayor), with Necklace and White Hat	1988	10.6
153	Fabuland	fab8a	Fabuland Monkey - Mike Monkey (Chauffeur), Brown Head, Blue Tie, Light Gray Hat	1986	8.8
153	Fabuland	fab8b	Fabuland Monkey - Mike Monkey (Chauffeur), Brown Head, Blue Tie, Red Hat	1987	9
153	Fabuland	fab8d	Fabuland Monkey - Chester Chimp, Brown Head, Black Legs, Green Top, Yellow Arms	1981	8
153	Fabuland	fab8e	Fabuland Monkey - Gabriel Gorilla, Brown Head, White Legs, Red Top	1984	8
153	Fabuland	fab8g	Fabuland Monkey- Mike Monkey, Red Head, Legs and Arms, Yellow Top	1979	8
153	Fabuland	fab8h	Fabuland Monkey - Monkey Mate, Brown Head, White Sailor Hat	1985	9
153	Fabuland	fab8i	Fabuland Monkey - Oscar Orangutan, Red Head, White Hat	1985	9
153	Fabuland	fab9a	Fabuland Mouse - Maximillian Mouse (Max), Brown Head, Yellow Legs, Red Top	1982	8
153	Fabuland	fab9b	Fabuland Mouse - Maximillian Mouse (Max), Brown Head, Red Top with Number 8	1986	8.5
153	Fabuland	fab9c	Fabuland Mouse - Mortimer Mouse (Morty), Light Gray Head, Blue Top	1979	8
153	Fabuland	fab9g	Fabuland Mouse - Marjorie Mouse, White Head and Legs / Overalls, Yellow Top	1986	8
153	Fabuland	fab10a	Fabuland Bear - Peter Panda, White Head, Legs and Arms, Black Top	1981	9.5
153	Fabuland	fab10b	Fabuland Bear - Patrick Panda, White Head, Top and Arms, Black Legs	1983	9.5
153	Fabuland	fab10c	Fabuland Bird - Paul Parrot (Photographer), Green Head	1982	8
153	Fabuland	fab11a	Fabuland Pig - Percy Pig, Yellow Legs and Arms, Blue Top	1979	9
153	Fabuland	fab11f	Fabuland Pig - Peter Pig (Cook), Red Legs, White Top	1982	8.8
153	Fabuland	fab12a	Fabuland Bear - Roger Raccoon, Black Legs, Red Top, Small Eyes Mask	1983	8.8
153	Fabuland	fab12c	Fabuland Bear - Ricky Raccoon, Black Legs, White Top, Yellow Arms, Large Eyes Mask	1982	8.8
153	Fabuland	fab12d	Fabuland Bear - Ricky Raccoon, Blue Legs, Black Top, Yellow Arms, Large Eyes Mask	1979	9
153	Fabuland	fab12e	Fabuland Walrus - Wilfred Walrus (Captain), Red Legs, Blue Hat and Top	1985	8.5
153	Fabuland	fab12f	Fabuland Walrus - Walter Walrus / William Walrus, Blue Legs, Red Top	1984	8
9	Castle	cas078	Castle	?	3.8
